priority,source_layer,id,year,subject,field,original,detected,occurrences,proposed,category,type,confidence,note,approval_status,reviewer_note
4,LAYER_1,676,2009,Pathomorphology,question,"A female patient suffering from bronchial asthma had got a viral infection that provoked status asthmaticus with fatal outcome. Histological examination of lungs revealed spasm and edema of bronchioles, apparent inFIltration of their walls with lymphocytes, eosinophils and other leukocytes; labrocyte degranulation. What mechanism of hypersensitivity underlies the described alterations?",inFIltration,1,,REVIEW,OCR_CASE_CORRUPTION,HIGH,Suspicious uppercase sequence inside a word; possible PDF/OCR corruption.,PENDING,
4,LAYER_1,68,2016,Pathophysiology,answer_2,Increase of globulin conten,conten,1,content,REVIEW,KNOWN_LEXICAL_TYPO,HIGH,Known lexical anomaly identified during manual validation.,PENDING,
4,LAYER_1,68,2016,Pathophysiology,answer_3,Decrease of fibrinogen conten,conten,1,content,REVIEW,KNOWN_LEXICAL_TYPO,HIGH,Known lexical anomaly identified during manual validation.,PENDING,
4,LAYER_1,68,2016,Pathophysiology,answer_4,Increase of albumin conten,conten,1,content,REVIEW,KNOWN_LEXICAL_TYPO,HIGH,Known lexical anomaly identified during manual validation.,PENDING,
4,LAYER_1,68,2016,Pathophysiology,answer_5,Decrease of globulin conten,conten,1,content,REVIEW,KNOWN_LEXICAL_TYPO,HIGH,Known lexical anomaly identified during manual validation.,PENDING,
4,LAYER_1,682,2009,Pathomorphology,answer_5,PneumoFIbrosis,PneumoFIbrosis,1,,REVIEW,OCR_CASE_CORRUPTION,HIGH,Suspicious uppercase sequence inside a word; possible PDF/OCR corruption.,PENDING,
4,LAYER_1,683,2009,Pathomorphology,question,"Autopsy of a man, who had been suffering from the multiple bronchiectasis for 5 years and died from chronic renal insufFIciency, revealed that kidneys were dense and enlarged, with thickened cortical layer of white colour with greasy lustre. What renal disease might be suspected? MSQ Крок 1 Medicine 2007-2021-PATHOMORPHOLOGY",insufFIciency,1,,REVIEW,OCR_CASE_CORRUPTION,HIGH,Suspicious uppercase sequence inside a word; possible PDF/OCR corruption.,PENDING,
4,LAYER_1,684,2009,Pathomorphology,question,"Autopsy of a 49-year-old woman who died from chronic renal insufFIciency, revealed: kidneys were dense, reduced, multicoloured, with haemorrhagic areas. Microscopic examination revealed some hematoxylin bodies in the nuclei of the renal tubule epithelium; ""wire- loop""thickening of the glomerular capillary basement membrane; here and there in the capillaries some hyaline thrombi and foci of FIbrinoid necrosis were present. What is the most likely diagnosis?",,1,,REVIEW,BROKEN_WORD_WITH_SPACE,MEDIUM,Possible word split by PDF/OCR line wrapping; may also be legitimate hyphenation and requires review.,PENDING,
4,LAYER_1,684,2009,Pathomorphology,question,"Autopsy of a 49-year-old woman who died from chronic renal insufFIciency, revealed: kidneys were dense, reduced, multicoloured, with haemorrhagic areas. Microscopic examination revealed some hematoxylin bodies in the nuclei of the renal tubule epithelium; ""wire- loop""thickening of the glomerular capillary basement membrane; here and there in the capillaries some hyaline thrombi and foci of FIbrinoid necrosis were present. What is the most likely diagnosis?",insufFIciency,1,,REVIEW,OCR_CASE_CORRUPTION,HIGH,Suspicious uppercase sequence inside a word; possible PDF/OCR corruption.,PENDING,
4,LAYER_1,687,2009,Pathomorphology,question,"A stillborn child was found to have thickened skin resembling of the tortoise shell, underdeveloped auricles. Histological examination of skin revealed hyperkeratosis, atrophy of the granular epidermis layer; inßammatory changes were not present. What is the most likely diagnosis?",ß,1,,REVIEW,OCR_CHARACTER_CORRUPTION,HIGH,Suspicious OCR character detected.,PENDING,
4,LAYER_1,689,2009,Pathomorphology,answer_3,Acute superFIcial appendicitis,superFIcial,1,,REVIEW,OCR_CASE_CORRUPTION,HIGH,Suspicious uppercase sequence inside a word; possible PDF/OCR corruption.,PENDING,
4,LAYER_1,689,2009,Pathomorphology,question,"A pathologyhistology laboratory received a vermiform appendix up to 2,0 cm thick. Its serous membrane was pale, thick and covered with yellowish-green FIlms. The wall was ßaccid, of grayishred colour. The appendix lumen was dilated and FIlled with yellowish- green substance. Histological examination revealed that the appendix wall was inFIltrated with neutrophils. Specify the appendix disease:",,1,,REVIEW,BROKEN_WORD_WITH_SPACE,MEDIUM,Possible word split by PDF/OCR line wrapping; may also be legitimate hyphenation and requires review.,PENDING,
4,LAYER_1,689,2009,Pathomorphology,question,"A pathologyhistology laboratory received a vermiform appendix up to 2,0 cm thick. Its serous membrane was pale, thick and covered with yellowish-green FIlms. The wall was ßaccid, of grayishred colour. The appendix lumen was dilated and FIlled with yellowish- green substance. Histological examination revealed that the appendix wall was inFIltrated with neutrophils. Specify the appendix disease:",inFIltrated,1,,REVIEW,OCR_CASE_CORRUPTION,HIGH,Suspicious uppercase sequence inside a word; possible PDF/OCR corruption.,PENDING,
4,LAYER_1,689,2009,Pathomorphology,question,"A pathologyhistology laboratory received a vermiform appendix up to 2,0 cm thick. Its serous membrane was pale, thick and covered with yellowish-green FIlms. The wall was ßaccid, of grayishred colour. The appendix lumen was dilated and FIlled with yellowish- green substance. Histological examination revealed that the appendix wall was inFIltrated with neutrophils. Specify the appendix disease:",ß,1,,REVIEW,OCR_CHARACTER_CORRUPTION,HIGH,Suspicious OCR character detected.,PENDING,
4,LAYER_1,690,2009,Pathomorphology,question,"A patient with severe course of respiratory viral infection presented with clinical signs of progressing heart failure that led to his death in the 2nd week of disease. Autopsy revealed that the heart cavities were signiFIcantly dilated, the heart was ßabby. Histological examination of the myocardium revealed microvascular plethora and diffuse stroma inFIltration with lymphocytes and histiocytes. What is the most likely diagnosis?",signiFIcantly,1,,REVIEW,OCR_CASE_CORRUPTION,HIGH,Suspicious uppercase sequence inside a word; possible PDF/OCR corruption.,PENDING,
4,LAYER_1,690,2009,Pathomorphology,question,"A patient with severe course of respiratory viral infection presented with clinical signs of progressing heart failure that led to his death in the 2nd week of disease. Autopsy revealed that the heart cavities were signiFIcantly dilated, the heart was ßabby. Histological examination of the myocardium revealed microvascular plethora and diffuse stroma inFIltration with lymphocytes and histiocytes. What is the most likely diagnosis?",inFIltration,1,,REVIEW,OCR_CASE_CORRUPTION,HIGH,Suspicious uppercase sequence inside a word; possible PDF/OCR corruption.,PENDING,
4,LAYER_1,690,2009,Pathomorphology,question,"A patient with severe course of respiratory viral infection presented with clinical signs of progressing heart failure that led to his death in the 2nd week of disease. Autopsy revealed that the heart cavities were signiFIcantly dilated, the heart was ßabby. Histological examination of the myocardium revealed microvascular plethora and diffuse stroma inFIltration with lymphocytes and histiocytes. What is the most likely diagnosis?",ß,1,,REVIEW,OCR_CHARACTER_CORRUPTION,HIGH,Suspicious OCR character detected.,PENDING,
4,LAYER_1,693,2009,Pathomorphology,question,"Examination of the anterior abdominal wall of a pregnant woman revealed a tumour-like formation that arose on the spot of a tumour that was removed two years ago. The neoplasm was well-deFIned, dense, 2х1 cm large. Histological examination revealed that the tumour was composed of differentiated connective tissue with prevailing collagen FIbres. What tumour might be suspected?",deFIned,1,,REVIEW,OCR_CASE_CORRUPTION,HIGH,Suspicious uppercase sequence inside a word; possible PDF/OCR corruption.,PENDING,
4,LAYER_1,72,2016,Pathophysiology,question,"A 59-year-old woman has been hospiali-zed in a surgical ward due to exacerbation of chronic osteomyelitis of the left shin. Blood test: leukocytes - 15, 0 · 109/l. Leukogram: myelocytes - 0%, metamyelocytes - 8%, stab neutrophils - 28%, segmented neutrophils - 32%, lymphocytes - 29%, monocytes - 3%. Such blood count would be called:",hospiali-zed,1,,REVIEW,POSSIBLE_BROKEN_WORD,HIGH,Known OCR/PDF hyphenation pattern detected.,PENDING,
4,LAYER_1,720,2007,Pathomorphology,question,"Autopsy of a 58 y.o. man revealed that bicuspid valve was deformed, thickened and unclosed. Microscopically: foci of collagen fibrilla are eosinophilic, react positively to fibrin. The most probably it is:",,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,722,2007,Pathomorphology,question,"A 48 y.o. patient was admitted to the hospital with complaints about weakness, irritability, sleep disturbance. Objectively: skin and scleras are yellow. In blood: conjugated bilirubin, cholalemia. Feces are acholic. Urine is of dark colour (bilirubin). What jaundice is it?",,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,725,2007,Pathomorphology,question,"Histological examination of a 40 y.o. man’s thymus revealed decreased share of parenchymatous gland elements, increased share of adipose and loose connective tissue, its enrichment with thymus bodies. The organ’s mass was unchanged. What phenomenon is it?",,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,729,2007,Pathomorphology,question,"A 55 y.o. woman consulted a doctor about having continuous cyclic uterine hemorrhages for a year, weakness, dizziness. Examination revealed skin pallor. Hemogram: Hb- 70 g/l, erythrocytes - 3, 2 · 1012/l, color index - 0,6, leukocytes 6, 0 · 109/l, reticulocytes - 1%; erythrocyte hypochromia. What anemia is it?",,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,730,2007,Pathomorphology,question,Autopsy of a 48 y.o. man revealed a round formation 5 cm in diameter with clearcut outlines in the region of the 1st segment of his right lung. This formation was encircled with a thin layer of connective tissue full of white brittle masses. Make a diagnosis of the secondary tuberculosis form:,,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,732,2007,Pathomorphology,question,"Microscopical renal examination of a 36 y.o. woman who died from renal insufficiency revealed in the glomerules proliferation of capsule nephrothelium as well as of podocytes and phagocytes accompanied by formation of ""crescents"", capillary loop necrosis, fibrinous thrombs in their lumens; sclerosis and hyalinosis of glomerules, atrophy of tubules and fibrosis of renal stroma. What is the most probable diagnosis?",,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,733,2007,Pathomorphology,question,"A forensic medical expert examines the body of a 58 y.o. man who had been consuming large amounts of alcochol for a long time and died at home. Microscopicaly: the right lung is dense and enlarged, its incision revealed that the tissue is greyish and homogenous, pleura is covered with greyish layers. Microscopically - alveolar cavities contain fibrin, hemolyzed erythrocytes. Make a diagnosis:",,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,734,2007,Pathomorphology,question,"topic: Damage and death of cells and tissues. Necrosis and apoptosis. Pathological anatomy organ failure. Foundations of thanatology. Death, definition, signs of death. Autopsy of a 56 y.o. man revealed in the right temporal part of brain a big focus of softened grey matter that was semiliquid and light grey. Arteries of cerebral tela contain multiple whitish-yellow thickenings of intima that abruptly narrow the lumen. What is your diagnosis?",,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,735,2007,Pathomorphology,question,"A 22 y.o. woman has enlarged lymph nodes. Histologically: a lymph node contains lymphocytes, histiocytes, reticular cells, small and big Hodgkin’s cells, multinucleated Sternberg cells, isolated foci of caseous necrosis. What disease are these changes typical for?",,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,737,2007,Pathomorphology,question,A 45 y.o. patient consulted a doctor about plaqueshaped formation on his neck. Histological examination of biopsy skin material revealed tumourous cells of round and oval form with thin ring of basophilic cytoplasma that resemble of cells of basal epidermal layer. What tumour is it?,,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,738,2007,Pathomorphology,question,"A 63 y.o. man fell ill with acute tracheitis and bronchitis accompanied by bronchial pneumonia. On the 10th day the patient died from cardiopulmonary insufficiency. Autopsy revealed fibrinous hemorrhagic laryngotracheobronchitis; lungs were enlarged, their incision revealed the ""coalminer’s""effect caused by interlacing of sections of bronchial pneumonia, hemorrhages into the pulmonary parenchyma, acute abscesses and atelectases. Internal organs have discirculatory and dystrophic changes. What is the most probable diagnosis?",,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,751,2010,Pathomorphology,question,"Examination of a 42 year old patient revealed a tumour of adenohypophysis. Objectively: the patient’s weight is 117 kg, he has moon- like hyperemic face, red-blue striae of skin distension on his belly. Osteoporosis and muscle dystrophy are present. AP is 210/140 mm Hg. What is the most probable diagnosis?",,1,,REVIEW,BROKEN_WORD_WITH_SPACE,MEDIUM,Possible word split by PDF/OCR line wrapping; may also be legitimate hyphenation and requires review.,PENDING,
4,LAYER_1,775,2019,Pathomorphology,question,"In the course of an urgent surgery, the vermiform appendix of the patient was excised. The appendix was acutely distended and gray- black throughout its whole length. In the distal segment a defect of the appendix wall was detected, through which a foul-smelling gray- brown substance was being discharged from the appendix lumen. Histological analysis shows necrotization of the appendix wall with hemorrhagic foci; lumen of the mesenteric artery is filled with a trombus. What type of appendicitis is it?",,1,,REVIEW,BROKEN_WORD_WITH_SPACE,MEDIUM,Possible word split by PDF/OCR line wrapping; may also be legitimate hyphenation and requires review.,PENDING,
4,LAYER_1,788,2018,Pathomorphology,question,"Renal examination shows the kidney to be swollen and plethoric, with easily removable capsule. Renal pelvis and calyces are dilated and filled with turbid urine; their mucosa is dull and has hemorrhagic foci. On section the renal tissue is variegated, there are yellow- gray areas surrounded with plethoric and hemorrhagic zone. What disease can be characterized by such results of macroscopic examination?",,1,,REVIEW,BROKEN_WORD_WITH_SPACE,MEDIUM,Possible word split by PDF/OCR line wrapping; may also be legitimate hyphenation and requires review.,PENDING,
