id,year,subject,field,original,detected,proposed,type,confidence,plan_status,apply,reviewer_note
690,2009,Pathomorphology,question,"A patient with severe course of respiratory viral infection presented with clinical signs of progressing heart failure that led to his death in the 2nd week of disease. Autopsy revealed that the heart cavities were signiFIcantly dilated, the heart was ßabby. Histological examination of the myocardium revealed microvascular plethora and diffuse stroma inFIltration with lymphocytes and histiocytes. What is the most likely diagnosis?",ß,"A patient with severe course of respiratory viral infection presented with clinical signs of progressing heart failure that led to his death in the 2nd week of disease. Autopsy revealed that the heart cavities were signiFIcantly dilated, the heart was flabby. Histological examination of the myocardium revealed microvascular plethora and diffuse stroma inFIltration with lymphocytes and histiocytes. What is the most likely diagnosis?",OCR_CHARACTER_CORRUPTION,VALIDATED,AUTO_APPROVED,YES,Validated OCR character correction: ß -> fl (1 occurrence)
1038,2009,Normal Phisiology,answer_1,N a +,,Na+,SCIENTIFIC_NOTATION,VALIDATED,AUTO_APPROVED,YES,Validated scientific-formatting correction: Normalized explicitly recognized OCR-split chemical/ionic notation without changing values
1066,2008,Normal Phisiology,answer_2,Reduced tubular reabsorption of N a ions,,Reduced tubular reabsorption of Na ions,SCIENTIFIC_NOTATION,VALIDATED,AUTO_APPROVED,YES,Validated scientific-formatting correction: Normalized explicitly recognized OCR-split chemical/ionic notation without changing values
1103,2010,Normal Phisiology,question,Atria of an experimental animal were superdistended by blood that resulted in decreased reabsorption of N a + and water in renal tubules. This can be explained by the influence of the following factor upon kidneys:,,Atria of an experimental animal were superdistended by blood that resulted in decreased reabsorption of Na+ and water in renal tubules. This can be explained by the influence of the following factor upon kidneys:,SCIENTIFIC_NOTATION,VALIDATED,AUTO_APPROVED,YES,Validated scientific-formatting correction: Normalized explicitly recognized OCR-split chemical/ionic notation without changing values
158,2013,Pathophysiology,question,Measurements of the arterial pC O 2 and pO 2 during an attack of bronchial asthma revealed hypercapnia and hypoxemia respectively. What kind of hypoxia occurred in this case?,,Measurements of the arterial pC O2 and pO 2 during an attack of bronchial asthma revealed hypercapnia and hypoxemia respectively. What kind of hypoxia occurred in this case?,GAS_NOTATION,VALIDATED,AUTO_APPROVED,YES,Validated scientific-formatting correction: Removed OCR spacing inside recognized gas/chemical notation
159,2013,Pathophysiology,question,"A patient with respiratory failure has blood pH of 7,35. pC O 2 test revealed hypercapnia. Urine pH test revealed an increase in the urine acidity. What form of acid-base imbalance is the case?",,"A patient with respiratory failure has blood pH of 7,35. pC O2 test revealed hypercapnia. Urine pH test revealed an increase in the urine acidity. What form of acid-base imbalance is the case?",GAS_NOTATION,VALIDATED,AUTO_APPROVED,YES,Validated scientific-formatting correction: Removed OCR spacing inside recognized gas/chemical notation
168,2013,Pathophysiology,answer_1,Accumulation of N a + and C a 2+ ions in the myocardium cells,,Accumulation of Na+ and Ca2+ ions in the myocardium cells,SCIENTIFIC_NOTATION,VALIDATED,AUTO_APPROVED,YES,Validated scientific-formatting correction: Normalized explicitly recognized OCR-split chemical/ionic notation without changing values
168,2013,Pathophysiology,answer_2,Accumulation of K + and M g 2+ ions in the myocardium cells,,Accumulation of K+ and Mg2+ ions in the myocardium cells,SCIENTIFIC_NOTATION,VALIDATED,AUTO_APPROVED,YES,Validated scientific-formatting correction: Normalized explicitly recognized OCR-split chemical/ionic notation without changing values
168,2013,Pathophysiology,answer_3,Reduction of N a + and C a 2+ ions in the myocardium cells,,Reduction of Na+ and Ca2+ ions in the myocardium cells,SCIENTIFIC_NOTATION,VALIDATED,AUTO_APPROVED,YES,Validated scientific-formatting correction: Normalized explicitly recognized OCR-split chemical/ionic notation without changing values
168,2013,Pathophysiology,answer_4,Reduction of K + and M g 2+ ions in the extracellular space,,Reduction of K+ and Mg2+ ions in the extracellular space,SCIENTIFIC_NOTATION,VALIDATED,AUTO_APPROVED,YES,Validated scientific-formatting correction: Normalized explicitly recognized OCR-split chemical/ionic notation without changing values
168,2013,Pathophysiology,answer_5,Reduction of N a + and C a 2+ ions in the extracellular space,,Reduction of Na+ and Ca2+ ions in the extracellular space,SCIENTIFIC_NOTATION,VALIDATED,AUTO_APPROVED,YES,Validated scientific-formatting correction: Normalized explicitly recognized OCR-split chemical/ionic notation without changing values
228,2011,Pathophysiology,answer_3,M g 2+ loss by cardiac hystiocytes,,Mg2+ loss by cardiac hystiocytes,SCIENTIFIC_NOTATION,VALIDATED,AUTO_APPROVED,YES,Validated scientific-formatting correction: Normalized explicitly recognized OCR-split chemical/ionic notation without changing values
2395,2007,Histology,question,"89. A patient with pneumonia has body temperature of 39,2oC. What cells are the main producers of endogenous pyrogen that had caused such temperature rise?",,"89. A patient with pneumonia has body temperature of 39,2°C. What cells are the main producers of endogenous pyrogen that had caused such temperature rise?",TEMPERATURE_FORMAT,VALIDATED,AUTO_APPROVED,YES,Validated scientific-formatting correction: Normalized OCR/spacing temperature notation to °C
2709,2008,Biochemistry,question,A patient underwent an operation on account of gall bladder excision that resulted in obstruction of C a absorption through the bowels wall. What vitamin wil stimulate this process?,,A patient underwent an operation on account of gall bladder excision that resulted in obstruction of Ca absorption through the bowels wall. What vitamin wil stimulate this process?,SCIENTIFIC_NOTATION,VALIDATED,AUTO_APPROVED,YES,Validated scientific-formatting correction: Normalized explicitly recognized OCR-split chemical/ionic notation without changing values
29,2017,Pathophysiology,question,"A 30-year-old man complains of suffocation, heaviness in the chest on the right, general weakness. Body temperature is 38,9o C Objectively the right side of the chest lags behind the left side during respiration. Pleurocentesis yielded exudate. What is the leading factor of exudation in the patient?",,"A 30-year-old man complains of suffocation, heaviness in the chest on the right, general weakness. Body temperature is 38,9°C Objectively the right side of the chest lags behind the left side during respiration. Pleurocentesis yielded exudate. What is the leading factor of exudation in the patient?",TEMPERATURE_FORMAT,VALIDATED,AUTO_APPROVED,YES,Validated scientific-formatting correction: Normalized OCR/spacing temperature notation to °C
50,2017,Pathophysiology,question,"A patient with pneumonia has body temperature of 39,2o C . What cells are the main producers of endogenous pyrogen that had caused such temperature rise?",,"A patient with pneumonia has body temperature of 39,2°C . What cells are the main producers of endogenous pyrogen that had caused such temperature rise?",TEMPERATURE_FORMAT,VALIDATED,AUTO_APPROVED,YES,Validated scientific-formatting correction: Normalized OCR/spacing temperature notation to °C
63,2017,Pathophysiology,answer_1,Decrease of O 2 partial pressure,,Decrease of O2 partial pressure,GAS_NOTATION,VALIDATED,AUTO_APPROVED,YES,Validated scientific-formatting correction: Removed OCR spacing inside recognized gas/chemical notation
63,2017,Pathophysiology,answer_2,Increase of C O 2 partial pressure,,Increase of C O2 partial pressure,GAS_NOTATION,VALIDATED,AUTO_APPROVED,YES,Validated scientific-formatting correction: Removed OCR spacing inside recognized gas/chemical notation
65,2017,Pathophysiology,question,A patient developed increased blood content of H C O 3 − against the background of repeated and uncontrollable vomiti-ng. What will be the leading mechanism in compensation of developed acid-base imbalance?,,A patient developed increased blood content of HCO3− against the background of repeated and uncontrollable vomiti-ng. What will be the leading mechanism in compensation of developed acid-base imbalance?,SCIENTIFIC_NOTATION,VALIDATED,AUTO_APPROVED,YES,Validated scientific-formatting correction: Normalized explicitly recognized OCR-split chemical/ionic notation without changing values
890,2017,Normal Phisiology,answer_1,Decrease of O 2 partial pressure,,Decrease of O2 partial pressure,GAS_NOTATION,VALIDATED,AUTO_APPROVED,YES,Validated scientific-formatting correction: Removed OCR spacing inside recognized gas/chemical notation
890,2017,Normal Phisiology,answer_2,Increase of C O 2 partial pressure,,Increase of C O2 partial pressure,GAS_NOTATION,VALIDATED,AUTO_APPROVED,YES,Validated scientific-formatting correction: Removed OCR spacing inside recognized gas/chemical notation
923,2015,Normal Phisiology,answer_1,N a +,,Na+,SCIENTIFIC_NOTATION,VALIDATED,AUTO_APPROVED,YES,Validated scientific-formatting correction: Normalized explicitly recognized OCR-split chemical/ionic notation without changing values
923,2015,Normal Phisiology,answer_3,K + and N a +,,K+ and Na+,SCIENTIFIC_NOTATION,VALIDATED,AUTO_APPROVED,YES,Validated scientific-formatting correction: Normalized explicitly recognized OCR-split chemical/ionic notation without changing values
923,2015,Normal Phisiology,answer_4,C a 2+ and C l −,,Ca2+ and Cl−,SCIENTIFIC_NOTATION,VALIDATED,AUTO_APPROVED,YES,Validated scientific-formatting correction: Normalized explicitly recognized OCR-split chemical/ionic notation without changing values
923,2015,Normal Phisiology,answer_5,C a 2+,,Ca2+,SCIENTIFIC_NOTATION,VALIDATED,AUTO_APPROVED,YES,Validated scientific-formatting correction: Normalized explicitly recognized OCR-split chemical/ionic notation without changing values
950,2014,Normal Phisiology,answer_1,N a +,,Na+,SCIENTIFIC_NOTATION,VALIDATED,AUTO_APPROVED,YES,Validated scientific-formatting correction: Normalized explicitly recognized OCR-split chemical/ionic notation without changing values
950,2014,Normal Phisiology,answer_3,K + and N a +,,K+ and Na+,SCIENTIFIC_NOTATION,VALIDATED,AUTO_APPROVED,YES,Validated scientific-formatting correction: Normalized explicitly recognized OCR-split chemical/ionic notation without changing values
950,2014,Normal Phisiology,answer_4,C a 2+ and C l −,,Ca2+ and Cl−,SCIENTIFIC_NOTATION,VALIDATED,AUTO_APPROVED,YES,Validated scientific-formatting correction: Normalized explicitly recognized OCR-split chemical/ionic notation without changing values
